1,227,8,3,21,28,44,51,106,-22,-48,-56,-74,-104
-1,223,1,2,25,57,73,85,111,-1,-30,-35,-65,-83
1,155,2,3,6,20,54,57,76,-8,-9,-26,-74,-112
1,188,2,2,14,34,70,86,99,-8,-44,-51,-93,-98
1,133,2,2,7,19,21,57,75,-3,-14,-17,-42,-104
-1,155,2,2,6,19,25,65,71,-17,-51,-56,-90,-99
1,151,2,2,4,34,37,73,105,-2,-14,-22,-62,-93
1,153,2,2,23,26,29,95,106,-1,-4,-74,-82,-104
1,251,2,2,7,8,74,75,104,-2,-10,-17,-35,-44
-1,155,2,2,1,2,70,101,113,-5,-14,-18,-74,-98
-1,224,2,2,14,18,40,74,100,-9,-23,-42,-55,-59
1,227,2,3,6,13,44,83,85,-2,-11,-23,-76,-112
1,227,2,2,9,14,26,42,73,-49,-62,-68,-69,-109
1,144,2,2,14,32,59,71,93,-4,-6,-13,-35,-41
-1,224,8,3,1,50,70,79,98,-2,-8,-42,-76,-89
-1,185,2,2,1,10,21,23,99,-2,-5,-32,-34,-59
-1,225,2,2,6,9,11,64,112,-10,-16,-17,-91,-101
1,153,9,2,4,15,17,95,99,-32,-42,-57,-73,-106
1,152,9,2,1,2,7,105,109,-18,-21,-65,-73,-106
-1,154,9,2,27,28,29,86,109,-9,-11,-20,-67,-70
-1,153,2,3,54,65,71,73,79,-6,-7,-9,-20,-34
-1,186,9,2,2,39,54,67,106,-37,-53,-56,-63,-70
-1,227,8,3,2,6,7,8,104,-19,-42,-75,-86,-98
1,227,8,3,1,9,14,38,98,-4,-11,-23,-41,-87
-1,224,2,3,2,73,86,88,93,-18,-36,-50,-52,-106
1,188,2,3,33,62,88,95,104,-2,-5,-16,-18,-21
-1,151,2,2,1,4,8,21,59,-35,-44,-63,-86,-104
1,156,2,3,5,9,55,67,98,-6,-8,-90,-97,-104
1,155,2,2,12,44,70,81,113,-14,-32,-42,-74,-98
-1,156,2,2,21,32,35,99,104,-6,-9,-30,-42,-63
-1,153,2,2,4,18,54,74,86,-9,-19,-33,-95,-104
-1,223,2,2,26,35,47,68,81,-36,-43,-44,-84,-86
1,232,2,3,11,28,30,36,68,-32,-37,-44,-58,-73
1,191,9,2,4,20,47,83,96,-41,-51,-61,-88,-94
1,184,1,2,23,76,88,102,104,-3,-34,-52,-53,-112
1,145,2,3,2,6,37,74,93,-8,-9,-21,-50,-59
-1,112,2,3,6,9,29,63,86,-8,-20,-25,-74,-109
1,231,2,2,5,14,75,94,97,-1,-7,-32,-43,-50
-1,138,2,2,14,16,53,93,110,-6,-22,-44,-104,-113
-1,185,2,2,8,13,25,42,62,-18,-21,-39,-59,-69
-1,224,2,3,6,21,26,40,41,-14,-70,-74,-96,-97
1,154,2,2,9,13,28,36,104,-12,-42,-72,-88,-98
1,227,2,2,27,36,41,75,93,-30,-32,-34,-94,-103
1,224,2,3,1,2,27,74,88,-9,-16,-32,-64,-93
-1,144,2,2,2,22,53,96,99,-18,-44,-47,-62,-70
1,186,9,2,12,18,49,69,112,-1,-6,-21,-29,-99
-1,224,2,3,2,12,17,62,94,-18,-22,-31,-42,-73
1,153,2,2,63,74,101,105,109,-4,-21,-49,-65,-103
-1,152,2,3,47,68,74,93,102,-8,-30,-33,-34,-97
1,151,2,3,8,39,70,71,112,-3,-14,-56,-80,-98
-1,153,2,2,5,46,55,77,81,-2,-35,-44,-86,-94
-1,151,2,3,7,9,28,47,109,-6,-21,-54,-94,-99
-1,182,9,2,10,26,30,60,98,-25,-46,-51,-76,-87
-1,153,2,2,2,19,32,74,104,-9,-11,-14,-44,-85
1,137,2,3,14,30,34,44,113,-6,-21,-26,-41,-72
-1,227,2,2,12,14,22,29,30,-18,-43,-48,-53,-64
1,188,2,2,11,14,33,44,46,-19,-54,-86,-103,-104
1,132,2,3,9,26,32,97,104,-1,-13,-48,-63,-99
-1,155,2,3,11,63,76,104,112,-9,-14,-41,-46,-94
-1,151,2,3,2,8,19,26,83,-10,-29,-74,-84,-105
1,155,2,2,6,14,44,57,59,-9,-16,-26,-29,-106
-1,227,2,2,4,22,42,44,59,-19,-71,-73,-98,-101
1,241,9,2,22,51,59,68,70,-42,-63,-84,-106,-107
-1,231,8,3,22,48,53,79,93,-4,-9,-16,-67,-75
1,156,2,2,5,6,13,77,96,-14,-26,-74,-87,-95
1,155,2,3,14,18,30,56,98,-6,-44,-60,-73,-84
1,151,2,3,9,28,30,70,104,-6,-14,-42,-44,-81
1,156,2,2,46,54,97,99,104,-1,-6,-14,-30,-106
-1,153,2,3,8,14,32,40,86,-3,-10,-21,-28,-36
1,224,2,2,18,50,74,88,93,-5,-17,-41,-54,-103
1,184,2,2,2,8,20,63,82,-9,-10,-14,-22,-25
-1,155,2,3,2,7,32,77,97,-11,-19,-31,-53,-54
-1,156,2,2,2,36,44,57,73,-4,-10,-50,-59,-105
1,224,2,2,2,35,36,55,93,-6,-13,-29,-42,-67
1,192,2,3,2,48,86,98,100,-6,-7,-16,-66,-113
-1,134,2,3,7,22,33,41,81,-2,-18,-26,-46,-57
1,151,2,2,11,27,44,81,104,-1,-14,-21,-31,-47
-1,132,2,2,1,4,30,34,97,-21,-42,-44,-70,-87
-1,154,2,3,11,28,70,77,90,-9,-36,-86,-98,-104
-1,182,2,2,10,14,34,56,88,-5,-8,-35,-54,-73
-1,204,9,2,12,27,69,85,90,-39,-44,-65,-87,-98
1,224,2,2,9,40,84,93,98,-8,-15,-17,-41,-103
1,156,2,2,2,10,31,44,112,-7,-32,-33,-61,-75
1,156,2,2,23,31,44,49,98,-15,-27,-40,-53,-63
-1,161,2,3,9,26,43,60,73,-15,-42,-48,-71,-104
1,225,2,2,7,11,17,29,70,-32,-75,-93,-94,-107
-1,227,8,2,7,23,32,59,93,-8,-62,-76,-84,-103
1,155,2,2,26,41,42,44,70,-35,-36,-63,-73,-93
-1,154,2,2,7,16,18,53,54,-10,-36,-44,-75,-84
-1,112,9,2,1,6,8,94,104,-4,-21,-29,-49,-58
-1,225,2,3,2,21,74,81,111,-14,-22,-35,-71,-113
-1,151,2,2,1,2,3,41,73,-5,-22,-32,-42,-93
-1,231,2,2,6,58,87,96,106,-16,-28,-63,-93,-104
-1,224,2,2,9,22,41,48,103,-19,-45,-67,-79,-88
-1,154,2,2,18,35,63,70,95,-1,-14,-30,-47,-81
1,227,8,2,4,7,71,75,98,-1,-16,-34,-37,-90
-1,155,2,3,2,22,35,97,106,-8,-9,-14,-32,-75
1,191,2,3,9,31,34,42,97,-18,-48,-49,-64,-74
1,153,2,3,1,20,21,72,86,-6,-25,-33,-41,-94
1,231,2,2,9,37,49,62,85,-32,-76,-86,-90,-93
-1,151,2,2,2,4,25,44,70,-18,-33,-47,-54,-71
1,151,9,2,17,57,84,95,98,-2,-12,-43,-71,-74
1,186,2,2,18,44,59,66,70,-16,-39,-43,-48,-71
-1,223,2,2,17,30,44,51,104,-2,-9,-36,-81,-85
1,136,2,2,2,48,81,82,91,-16,-30,-93,-105,-106
-1,224,2,2,8,52,88,93,104,-9,-54,-69,-78,-90
-1,186,2,2,4,15,35,62,86,-22,-32,-44,-57,-104
1,153,2,2,1,11,16,18,47,-29,-41,-42,-85,-104
1,204,2,3,3,28,40,59,104,-8,-44,-53,-56,-82
-1,154,2,3,8,11,23,49,95,-2,-26,-32,-76,-113
-1,231,2,2,34,54,67,88,101,-6,-33,-75,-79,-104
-1,223,2,3,1,8,35,98,101,-4,-6,-19,-36,-94
1,152,2,3,1,16,28,74,90,-9,-23,-41,-43,-75
-1,153,2,2,73,84,98,104,106,-5,-9,-10,-18,-97
1,231,2,3,10,25,73,86,103,-5,-8,-37,-71,-98
1,155,2,3,36,44,53,74,88,-1,-5,-14,-17,-34
-1,151,2,3,2,8,9,47,74,-21,-44,-79,-83,-98
1,152,2,2,11,19,23,84,93,-7,-8,-14,-68,-79
1,154,6,3,18,36,54,55,57,-44,-50,-52,-59,-98
1,122,2,3,9,31,44,52,82,-26,-55,-62,-74,-106
1,155,2,2,9,10,23,70,87,-1,-14,-19,-86,-104
-1,223,8,2,2,3,63,69,74,-4,-23,-62,-76,-95
1,156,2,3,1,68,74,95,104,-7,-8,-9,-44,-73
-1,154,2,3,5,8,21,44,57,-17,-18,-32,-49,-50
1,224,2,3,2,8,14,53,84,-9,-16,-44,-62,-104
1,181,2,2,17,26,32,44,53,-16,-35,-59,-74,-104
1,156,9,2,12,16,18,47,69,-9,-46,-60,-67,-84
1,153,6,3,26,32,41,43,107,-10,-16,-82,-88,-103
1,151,2,2,5,62,73,79,107,-13,-18,-23,-93,-98
-1,156,9,2,4,18,23,56,98,-1,-14,-35,-59,-62
1,225,8,3,19,21,23,63,102,-6,-9,-29,-31,-87
-1,225,2,2,6,22,73,79,103,-23,-63,-65,-100,-109
1,224,8,3,6,22,39,48,56,-9,-11,-23,-32,-97
1,156,2,2,8,36,43,44,89,-1,-9,-34,-65,-94
1,154,2,2,10,20,28,91,95,-19,-37,-59,-76,-78
-1,151,2,2,6,14,21,23,112,-9,-18,-35,-70,-84
1,224,8,2,2,21,35,41,79,-14,-23,-28,-62,-93
-1,227,8,2,7,41,48,74,112,-6,-9,-20,-28,-103
-1,187,2,2,25,32,53,93,104,-6,-19,-42,-44,-98
1,133,2,3,8,38,39,73,96,-3,-9,-21,-81,-98
-1,156,2,3,8,9,11,97,98,-6,-73,-75,-104,-110
1,153,2,3,9,14,41,58,96,-2,-44,-48,-79,-98
1,223,8,3,8,13,14,16,36,-9,-17,-62,-67,-98
1,227,2,2,44,71,99,102,110,-5,-76,-97,-106,-109
-1,122,2,3,9,16,21,42,93,-8,-25,-56,-84,-96
-1,124,1,2,27,60,83,85,94,-21,-30,-50,-78,-99
-1,187,9,2,11,44,48,54,100,-12,-32,-77,-80,-93
1,132,1,2,29,49,77,81,109,-12,-21,-48,-70,-113
-1,153,2,2,4,11,44,70,71,-53,-54,-74,-104,-109
-1,223,2,3,16,30,41,44,59,-2,-9,-18,-21,-29
-1,223,2,2,35,62,81,90,100,-9,-22,-40,-44,-71
-1,156,2,3,11,18,32,63,76,-4,-9,-20,-22,-62
-1,123,2,3,6,20,41,62,104,-34,-67,-69,-85,-112
1,156,2,2,9,12,41,59,74,-1,-8,-44,-72,-73
1,231,2,2,9,52,70,94,106,-3,-10,-40,-57,-74
-1,227,2,2,18,26,34,51,54,-8,-19,-47,-58,-74
1,151,2,2,7,8,18,59,73,-14,-34,-52,-54,-102
-1,152,9,2,4,22,26,59,88,-12,-18,-23,-25,-68
1,204,2,3,18,36,41,48,105,-7,-9,-22,-44,-93
-1,151,2,3,60,65,86,93,96,-14,-22,-43,-46,-79
1,156,2,2,6,21,22,60,97,-1,-4,-47,-74,-93
-1,227,2,3,11,36,58,93,98,-8,-14,-16,-67,-90
-1,152,2,2,2,14,20,75,98,-22,-28,-36,-54,-64
-1,151,9,2,12,20,32,46,81,-3,-11,-54,-85,-100
-1,155,9,2,2,15,57,61,106,-4,-6,-11,-20,-109
1,138,7,2,4,39,53,63,91,-11,-15,-62,-85,-89
-1,137,2,3,2,5,8,22,104,-44,-55,-76,-93,-96
-1,145,2,2,45,62,68,74,82,-9,-25,-44,-71,-104
1,153,2,2,4,20,42,44,47,-1,-11,-74,-84,-104
1,132,2,3,1,16,38,47,112,-9,-21,-44,-46,-63
1,154,2,3,1,9,28,39,40,-16,-18,-30,-56,-74
1,131,2,2,26,67,71,73,101,-13,-14,-17,-35,-104
1,227,2,2,4,5,21,35,74,-32,-36,-41,-101,-104
-1,155,2,3,28,74,93,104,109,-7,-9,-10,-44,-53
-1,156,9,2,20,32,42,49,52,-6,-7,-8,-30,-63
-1,136,2,2,1,4,30,32,35,-5,-42,-47,-53,-56
-1,227,9,2,3,20,35,44,84,-6,-10,-39,-70,-93
1,227,8,3,18,62,71,73,86,-2,-20,-43,-44,-98
-1,188,2,2,14,67,80,88,106,-12,-22,-26,-87,-109
1,232,2,2,7,29,44,98,104,-63,-69,-90,-93,-103
1,152,2,3,7,23,32,35,44,-2,-6,-9,-85,-88
1,152,2,2,6,16,18,91,98,-7,-14,-35,-44,-47
1,171,2,3,6,7,9,41,74,-8,-16,-20,-46,-87
-1,123,2,3,17,18,19,26,86,-5,-23,-54,-88,-103
1,155,2,3,9,55,67,90,93,-13,-23,-42,-68,-74
1,224,8,2,8,22,35,68,105,-46,-53,-58,-88,-99
-1,227,8,2,16,25,44,84,101,-8,-13,-23,-63,-85
1,223,8,3,8,16,23,34,68,-10,-14,-37,-44,-55
1,151,2,2,19,27,90,99,106,-8,-11,-48,-74,-98
1,184,2,2,39,63,71,83,88,-4,-26,-42,-74,-106
1,184,9,2,16,25,32,42,68,-15,-18,-49,-54,-57
-1,181,2,3,9,12,14,100,103,-6,-15,-32,-56,-64
1,135,2,2,5,8,14,26,74,-6,-38,-53,-76,-86
-1,231,8,3,9,21,28,89,104,-6,-17,-29,-32,-35
-1,152,9,2,23,27,41,60,97,-14,-81,-96,-98,-102
-1,152,2,3,1,8,40,44,109,-6,-7,-56,-67,-93
1,231,2,3,9,21,52,74,98,-14,-20,-41,-56,-70
1,156,2,2,26,34,41,53,76,-15,-33,-35,-74,-104
1,156,2,2,35,46,54,62,94,-11,-12,-18,-40,-104
1,227,2,2,30,31,42,59,81,-6,-7,-14,-41,-46
1,156,2,2,5,23,74,94,97,-1,-7,-11,-75,-84
1,224,8,3,1,9,31,42,56,-41,-52,-63,-74,-87
-1,151,2,2,25,32,34,43,65,-8,-27,-44,-62,-72
-1,153,2,3,5,14,70,93,98,-6,-72,-75,-86,-96
1,223,2,3,8,10,44,73,88,-2,-9,-54,-93,-94
-1,133,2,2,1,8,22,71,93,-9,-41,-53,-94,-104
-1,153,2,2,1,21,56,74,76,-11,-16,-22,-23,-54
1,156,2,2,1,2,6,15,74,-8,-11,-18,-41,-72
-1,151,2,2,4,6,17,67,76,-2,-32,-44,-73,-104
1,122,2,3,9,22,83,103,106,-16,-48,-62,-87,-98
1,152,2,2,6,41,42,45,74,-14,-38,-44,-53,-77
1,153,2,2,19,34,36,63,86,-17,-21,-95,-99,-104
-1,225,2,2,2,9,16,51,67,-14,-34,-41,-104,-110
1,181,3,2,49,56,58,77,94,-2,-51,-89,-91,-95
1,182,2,3,12,17,26,41,104,-7,-14,-57,-61,-67
-1,227,2,3,7,9,14,44,71,-28,-70,-74,-78,-98
1,152,2,2,10,36,44,54,104,-8,-14,-32,-66,-76
-1,151,2,3,22,25,28,104,111,-6,-18,-26,-74,-103
-1,123,2,3,15,71,85,90,93,-9,-10,-14,-36,-79
-1,204,2,2,11,36,63,96,106,-8,-17,-102,-104,-112
-1,187,2,3,1,25,41,62,103,-14,-42,-67,-74,-113
1,151,2,2,10,20,26,35,73,-9,-32,-44,-54,-74
1,155,9,2,21,32,63,73,79,-26,-29,-59,-94,-97
1,227,3,2,15,45,48,49,53,-18,-61,-73,-81,-86
1,155,9,2,23,26,44,69,95,-8,-11,-40,-75,-83
1,225,2,2,48,49,54,68,90,-3,-8,-9,-97,-104
-1,155,2,3,32,34,73,79,93,-2,-25,-54,-70,-71
1,145,2,2,6,18,28,104,107,-34,-35,-44,-90,-109
1,151,9,2,16,18,57,76,100,-1,-17,-21,-35,-54
-1,204,2,2,6,18,21,25,69,-2,-9,-14,-31,-50
-1,227,2,3,2,33,57,59,93,-6,-9,-20,-41,-90
1,223,2,3,14,41,88,98,106,-7,-8,-22,-73,-79
-1,151,2,2,9,11,35,63,101,-18,-54,-74,-84,-88
1,144,2,2,57,70,103,104,105,-6,-9,-21,-42,-53
-1,112,2,3,8,50,86,97,104,-5,-9,-28,-75,-79
1,187,2,2,3,21,50,51,67,-18,-27,-33,-44,-75
1,155,2,3,2,36,39,75,93,-6,-20,-21,-71,-74
-1,122,2,2,2,5,27,41,44,-17,-34,-47,-53,-59
1,225,8,2,10,59,62,71,111,-9,-16,-19,-54,-84
1,224,8,3,14,18,41,74,105,-1,-9,-16,-23,-58
-1,152,2,2,14,31,41,75,86,-8,-9,-32,-85,-99
-1,153,2,2,6,26,49,56,82,-4,-5,-45,-59,-62
1,156,2,2,2,34,36,75,104,-1,-5,-6,-74,-98
-1,156,9,2,4,28,32,34,44,-39,-46,-54,-62,-63
1,154,2,2,7,14,32,44,54,-8,-20,-23,-68,-70
-1,231,2,3,25,35,52,67,75,-6,-23,-32,-89,-96
1,133,6,2,30,41,44,93,112,-5,-28,-59,-63,-70
-1,135,2,3,19,21,36,73,97,-9,-20,-34,-54,-96
1,111,2,2,6,25,70,86,99,-7,-46,-63,-73,-75
-1,156,2,2,44,56,63,74,75,-11,-28,-64,-97,-98
1,155,2,3,13,18,44,45,70,-16,-32,-36,-98,-104
-1,224,8,3,17,36,86,93,104,-13,-77,-84,-87,-98
-1,152,2,2,8,31,44,73,74,-12,-25,-27,-45,-54
1,152,9,2,16,30,72,78,82,-9,-44,-61,-63,-67
-1,155,2,3,9,14,26,75,104,-4,-7,-35,-44,-98
1,112,2,3,2,7,23,56,90,-1,-36,-50,-98,-104
-1,223,2,2,19,88,93,111,112,-6,-16,-41,-71,-74
1,191,2,2,4,7,63,97,109,-1,-14,-55,-73,-76
-1,155,2,3,6,7,41,42,98,-9,-18,-21,-23,-57
-1,152,2,3,7,23,70,103,106,-3,-44,-53,-74,-84
-1,153,2,2,14,27,53,74,95,-22,-44,-46,-64,-106
1,155,9,2,10,31,32,63,100,-11,-28,-42,-93,-99
1,111,2,2,16,26,65,82,113,-25,-53,-67,-93,-107
-1,224,8,3,1,17,20,84,104,-8,-11,-29,-41,-88
-1,152,2,3,8,45,53,84,98,-14,-32,-44,-59,-97
1,151,9,2,18,49,58,63,96,-2,-20,-36,-39,-56
-1,155,2,3,25,36,48,81,93,-6,-7,-35,-59,-60
1,183,2,2,4,44,58,81,94,-5,-6,-22,-32,-80
1,154,2,2,21,32,44,76,95,-5,-6,-35,-46,-104
-1,155,2,3,12,14,18,22,77,-32,-36,-44,-62,-73
1,188,9,2,13,20,32,85,94,-10,-11,-41,-74,-80
-1,232,2,3,8,23,25,71,73,-6,-9,-14,-41,-94
1,183,9,2,15,49,95,97,100,-22,-27,-40,-93,-109
1,152,2,2,41,59,74,84,93,-8,-9,-32,-53,-75
1,151,2,2,46,48,53,84,99,-9,-28,-73,-79,-93
1,225,2,2,10,31,47,51,99,-15,-32,-35,-84,-90
1,154,2,3,9,14,25,34,42,-6,-18,-26,-32,-73
-1,153,2,2,18,22,32,78,104,-15,-44,-46,-59,-95
1,232,8,3,10,16,22,67,98,-9,-21,-44,-68,-73
1,224,8,3,9,17,41,54,56,-1,-6,-14,-73,-78
-1,123,9,2,3,9,16,18,96,-35,-57,-83,-85,-88
1,153,8,2,38,48,59,72,95,-1,-28,-74,-99,-109
-1,151,2,3,9,16,35,80,110,-8,-34,-54,-84,-111
1,188,2,3,10,44,46,91,102,-30,-73,-96,-98,-104
-1,171,2,3,14,16,20,22,63,-8,-17,-87,-98,-103
-1,232,2,2,9,28,31,62,103,-2,-19,-21,-54,-64
1,154,9,2,7,38,71,78,82,-4,-42,-54,-75,-98
-1,156,2,2,9,56,93,104,112,-4,-14,-21,-53,-84
-1,227,2,3,2,23,35,68,73,-5,-42,-44,-67,-85
1,152,2,2,17,18,42,59,62,-1,-14,-34,-49,-61
1,224,2,2,9,44,54,99,103,-2,-3,-10,-48,-101
1,185,2,2,1,9,37,73,104,-41,-53,-86,-93,-113
-1,151,9,2,13,19,58,67,74,-2,-5,-48,-89,-94
1,156,2,3,9,11,42,86,99,-4,-21,-54,-57,-100
-1,153,2,2,12,14,23,28,43,-9,-26,-27,-93,-104
1,123,2,3,6,54,57,93,104,-8,-15,-26,-39,-70
-1,231,2,3,10,14,28,34,87,-32,-41,-56,-86,-106
1,181,2,2,2,37,53,68,89,-6,-14,-44,-62,-95
1,204,9,2,20,35,68,76,81,-6,-27,-38,-47,-106
-1,224,2,3,15,50,54,77,88,-29,-67,-98,-104,-110
-1,152,2,3,2,46,51,101,104,-1,-6,-9,-42,-50
-1,156,2,3,23,36,41,50,106,-7,-9,-56,-82,-98
-1,156,2,2,6,9,54,73,112,-8,-17,-29,-79,-104
1,152,2,2,1,8,35,74,79,-19,-34,-58,-81,-98
-1,152,2,2,11,14,30,99,104,-41,-68,-85,-106,-109
-1,225,2,2,12,15,47,71,111,-4,-17,-75,-104,-107
-1,136,9,2,28,35,73,78,88,-19,-21,-98,-102,-106
1,187,2,3,7,62,74,75,84,-2,-32,-34,-56,-68
-1,123,2,2,2,9,18,79,82,-21,-30,-31,-41,-42
1,223,2,2,2,35,42,63,71,-1,-6,-14,-18,-103
1,152,2,3,6,9,20,41,86,-2,-8,-23,-31,-34
1,154,9,2,2,19,48,71,112,-6,-47,-62,-89,-98
-1,153,2,2,63,65,73,79,84,-5,-22,-28,-104,-109
-1,155,2,3,6,18,33,55,74,-23,-28,-64,-104,-106
-1,225,8,3,42,47,53,84,93,-26,-36,-54,-67,-105
1,151,2,3,4,9,27,34,93,-2,-5,-43,-44,-86
1,156,2,2,8,11,20,54,93,-22,-23,-60,-86,-97
-1,155,2,3,6,11,36,69,75,-17,-44,-55,-62,-68
1,132,9,2,18,28,32,55,100,-8,-20,-37,-49,-86
-1,153,9,2,44,48,51,63,94,-4,-37,-46,-79,-99
-1,155,2,2,14,16,23,28,105,-8,-21,-32,-48,-89
-1,231,2,2,20,22,23,54,96,-29,-40,-59,-75,-84
-1,191,2,2,32,44,69,104,107,-2,-8,-22,-27,-93
1,151,2,2,13,21,70,94,98,-7,-14,-32,-44,-97
1,145,2,2,2,6,9,21,106,-1,-26,-28,-67,-101
-1,153,2,2,26,32,35,44,104,-8,-18,-47,-48,-64
1,223,8,2,9,41,84,98,110,-8,-14,-70,-74,-85
-1,154,2,3,16,32,50,59,97,-2,-6,-9,-21,-75
-1,152,2,2,6,8,34,41,42,-1,-7,-19,-35,-44
1,231,2,2,8,9,14,25,88,-5,-32,-34,-44,-94
-1,224,2,2,6,59,75,88,96,-7,-14,-23,-68,-93
1,232,8,3,7,8,9,10,74,-19,-47,-54,-71,-93
1,155,2,2,21,31,32,40,73,-8,-9,-17,-86,-87
-1,192,2,2,2,29,44,45,89,-1,-14,-25,-99,-104
-1,186,2,3,26,32,47,94,104,-34,-35,-44,-63,-81
-1,155,2,2,11,28,58,62,69,-7,-59,-70,-74,-99
-1,232,8,3,12,63,73,75,104,-6,-7,-17,-36,-59
-1,225,2,2,62,65,67,93,104,-8,-10,-30,-41,-74
1,153,2,2,7,9,18,74,104,-8,-14,-48,-81,-89
1,223,2,2,6,17,19,94,96,-8,-44,-50,-90,-104
-1,122,2,2,7,32,41,74,96,-4,-23,-28,-59,-80
1,134,2,3,8,9,26,62,88,-6,-63,-74,-79,-102
1,151,2,3,1,2,9,25,26,-10,-21,-68,-88,-104
1,112,2,3,8,19,35,84,85,-2,-74,-86,-93,-98
1,227,1,2,33,43,51,87,96,-47,-62,-75,-85,-111
-1,188,2,3,32,47,74,93,112,-15,-16,-44,-67,-87
-1,227,6,3,2,19,26,48,71,-5,-7,-12,-22,-81
1,122,2,3,2,10,22,83,104,-30,-35,-56,-69,-99
-1,182,9,2,36,44,55,79,81,-3,-29,-46,-56,-63
-1,134,2,2,11,34,44,54,93,-4,-22,-28,-63,-67
-1,112,2,2,14,64,69,84,106,-16,-29,-81,-86,-105
-1,132,2,2,8,34,59,93,107,-11,-21,-50,-57,-63
-1,227,8,3,5,8,16,63,104,-2,-6,-11,-32,-98
1,155,9,2,8,36,42,59,60,-55,-56,-63,-67,-85
-1,227,2,3,28,36,53,54,73,-15,-35,-41,-84,-98
1,132,2,2,8,14,44,62,75,-18,-51,-73,-86,-113
1,171,2,3,2,17,38,67,68,-21,-50,-55,-65,-104
-1,227,2,2,32,39,93,94,104,-8,-9,-26,-62,-70
-1,153,9,2,12,16,88,89,104,-1,-49,-54,-64,-73
-1,155,2,2,2,4,48,56,84,-18,-35,-36,-44,-59
-1,131,2,2,6,14,35,41,53,-11,-44,-71,-104,-105
1,224,9,2,13,47,71,94,98,-8,-11,-44,-60,-74
1,223,8,3,2,7,19,21,94,-43,-48,-55,-93,-97
-1,154,2,3,2,26,35,70,79,-14,-50,-93,-102,-104
-1,155,2,3,10,19,29,56,94,-6,-17,-26,-41,-93
-1,224,9,2,10,12,34,39,51,-28,-36,-37,-44,-104
-1,156,2,2,9,10,16,35,68,-14,-17,-37,-41,-94
1,155,2,2,27,44,53,74,104,-5,-8,-10,-34,-62
1,151,2,2,2,6,13,21,44,-41,-49,-59,-73,-74
-1,224,8,3,14,29,79,93,94,-6,-18,-39,-62,-87
-1,151,2,3,7,10,17,44,68,-2,-8,-34,-98,-101
1,227,2,2,25,30,67,71,106,-4,-6,-8,-11,-32
-1,156,2,3,18,32,48,53,74,-4,-9,-25,-97,-104
1,152,2,2,1,13,18,73,98,-7,-32,-74,-103,-106
1,224,8,2,2,3,35,48,98,-36,-62,-74,-93,-103
1,152,2,2,7,14,18,93,113,-8,-11,-12,-48,-50
-1,225,8,3,1,6,14,29,84,-17,-62,-67,-70,-110
1,154,2,3,35,44,50,75,102,-9,-10,-18,-64,-65
1,155,2,3,14,35,42,74,75,-13,-29,-73,-104,-106
1,183,2,2,6,8,16,66,95,-19,-26,-35,-48,-74
1,154,2,2,14,21,32,96,105,-22,-44,-54,-59,-61
1,133,2,2,45,48,50,97,104,-5,-20,-44,-56,-57
-1,124,1,2,17,21,78,81,104,-50,-52,-63,-101,-111
1,185,2,2,14,22,42,84,99,-5,-32,-44,-81,-106
-1,181,3,2,1,32,39,49,60,-10,-46,-98,-110,-111
-1,151,2,3,4,28,90,97,106,-1,-50,-74,-98,-104
-1,151,2,3,1,9,41,72,74,-10,-14,-44,-62,-104
-1,151,2,3,9,32,42,74,94,-8,-15,-40,-41,-90
1,154,9,2,1,63,69,94,106,-2,-35,-90,-95,-98
-1,183,2,3,8,16,82,106,110,-9,-39,-41,-58,-67
1,156,2,2,9,19,42,74,98,-13,-14,-63,-104,-106
1,156,2,3,40,57,62,74,94,-23,-28,-56,-68,-71
-1,224,2,3,19,21,36,54,98,-28,-42,-68,-74,-99
1,111,2,3,18,26,57,76,88,-33,-41,-74,-81,-87
-1,227,2,2,7,13,47,104,112,-8,-32,-44,-46,-53
1,188,3,2,15,18,37,39,72,-16,-17,-59,-71,-91
1,152,2,3,4,32,43,98,110,-2,-9,-104,-106,-112
-1,227,8,2,14,41,69,74,88,-9,-18,-19,-45,-75
-1,151,2,3,9,23,34,42,45,-8,-14,-28,-43,-74
1,124,2,2,6,21,34,60,94,-14,-35,-70,-74,-76
-1,156,2,3,6,7,9,11,18,-2,-36,-86,-104,-111
1,227,8,2,2,36,44,68,85,-8,-17,-21,-37,-81
1,154,2,3,23,55,62,74,98,-9,-14,-18,-85,-89
1,227,2,2,14,70,75,87,93,-9,-15,-45,-73,-104
-1,124,2,2,4,16,44,63,103,-6,-18,-46,-51,-70
1,153,2,3,25,41,42,48,63,-5,-11,-12,-14,-104
1,184,9,2,63,71,75,97,101,-10,-18,-53,-64,-104
1,156,2,3,6,9,36,41,79,-25,-84,-88,-93,-112
-1,144,2,3,21,44,56,90,99,-4,-12,-14,-32,-95
1,223,8,2,7,16,18,63,74,-12,-21,-22,-96,-104
-1,227,9,2,6,38,44,93,99,-5,-48,-57,-72,-75
-1,191,9,2,40,63,87,99,106,-4,-14,-60,-76,-98
-1,134,2,3,1,2,72,95,106,-6,-12,-26,-42,-81
-1,231,8,3,16,32,73,98,101,-9,-23,-28,-68,-93
1,227,2,2,42,43,96,101,104,-55,-71,-74,-99,-106
1,138,2,2,27,44,52,56,83,-32,-35,-63,-100,-104
1,156,2,2,1,32,93,96,98,-14,-41,-70,-73,-104
1,151,2,2,42,48,65,86,110,-14,-17,-26,-28,-71
